,hotel_name,rating,review
221,Les Chalets de Mélinda,5," I don't know where to start. We spent two weeks with Tatiana and Captain and it was a wonderful holiday. They are a very nice and family couple. I like the entirely wooden chalets, the garden with many old trees and"
222,Les Chalets de Mélinda,5, An exceptional stay with this warm and welcoming family in a beautiful setting. A destination that promises great memories and an endless desire to return
223,Les Chalets de Mélinda,4," Thanks to Tata and Captain for having us as old friends !! Not only to be welcoming, they are available, caring for their guests, just like their garden, an island of greenery, flowers, fruit trees ... The happiness"
224,Les Chalets de Mélinda,5," Thanks and Tata for this pleasant stay, we felt very comfortable with you almost like home. Thank you very much"
225,Les Chalets de Mélinda,5," Side service, forget the principle hotel, made as if you are invited to friends! Captain & Tatiana are at your service: they will meet you at the airport on request, often the day of your arrival you will have lunch"
226,Les Chalets de Mélinda,4, Pleasant
228,Laguna Blu - Resort Madagascar,5,"Perfect!
Stayed for honeymoon trip
The staff is like family, helped us with everything we wanted. …"
229,Laguna Blu - Resort Madagascar,5,"Very nice hotel.
The food is excellent, the owners are charming people and the rooms are beautiful. …"
230,Laguna Blu - Resort Madagascar,5,Very nice hotel with amazing views and a wonderful itinerary. Staff is very nice and food was amazing
231,Laguna Blu - Resort Madagascar,5,Best of the best amazing family you feel like at home. We will be back
232,Laguna Blu - Resort Madagascar,5,"Wonderful place.
Emanuela and Ernesto are very kind and hospitable. We felt at home from the first day. …"
233,Laguna Blu - Resort Madagascar,1,"If you like unwelcoming, unhelpful service, and you enjoy over paying, this place may be for you."
234,Laguna Blu - Resort Madagascar,5," I say with absolute certainty that it is a fairy tale, very well managed and with an Italian chef who combines local products with our best tradition. Exceptional in every sense precisely from the kitchen to the"
235,Laguna Blu - Resort Madagascar,4,"(Translated by Google) Superb bungalow excellent excellent beach restaurant. Very nice home. Rum arranged with wild pepper is divine.
It is held by two Italian ladies. The restaurant is very classy, it's Milan on …"
236,Laguna Blu - Resort Madagascar,5," Perhaps the best place on earth. I just haven't seen any spotted horses, but an inflatable flamingo."
237,Laguna Blu - Resort Madagascar,5," After 6 hours of track that never seems to end, we arrived at the blue lagoon. We immediately felt that it was worth it. The place is truly magnificent and the structure fits perfectly into the environment: a system"
238,Trecicogne,3,I would highly recommend getting a room with air-conditioning if you are here during the summer time. The food is expensive and suggest eating elsewhere. Very reasonable price and good for budget travellers.
239,Trecicogne,4,"Good place to stay, in a rather touristic environment. Be aware of the cockroaches though."
240,Trecicogne,5,"This place was great! The food is very nice here. Rooms have a fan, an excellent shower and big, clean beds."
241,Trecicogne,4,"Affordable place with comfy bed and pillows, hot shower throughout the day & friendly staff. I didn’t use the mosquito net as the room didn’t have any holes for them to sneak in. Only improvement: add a charging/plug by the bed. The only one in my room was located in the bathroom. Would def stay again."
242,Trecicogne,5,Excellent place for vacation. Food excellent as well as rooms.
243,Trecicogne,4,Joey location reasonable price. Mattress was a bit too soft.
244,Trecicogne,4,"Nice decor and atmosphere, good service"
245,Trecicogne,4,"Nice place to be with family. Rooms are clean and the price are correct, they have hot water and free wifi."
246,Trecicogne,5,The rooms are very nicr compared to other places in madagascar. The wifi works very well. We were not able to find hot water somehow. The shared rooms are affordable but privates can feel a little expensive. But everything is expensive in …
247,Trecicogne,5,"Must take a night here, nice staff, fantastic garden, cozy room, wonderful breakfast.
While wifi signal is only in the lobby."
248,Corail Noir,3,"Okish, but not great.
-The beach is muddy
-The pools are not crystal clear, to say it polite. …"
249,Corail Noir,1,"The beach is not pleasant at all, muddy. The rooms have bugs in them. The food will give u dirreah. It is far away from the city in the middle of nowhere. The staff speaks poor English. Dont recomend."
250,Corail Noir,5, Just a dream vacation
251,Corail Noir,5," Great hotel, we had a wonderful vacation."
252,Corail Noir,5," I recommend. Delicious food, especially fish, fish. Fish soup. Although the breakfasts could be more varied. Private beach in Sakatia, transfer by hotel boat. In the taxi I lost my phone, the driver found me himself"
253,Corail Noir,5,"(Translated by Google) An ideal place to relax
Diving, private beach, where you can reach by motorboat, coral reef, where huge turtles often swim …"
254,Corail Noir,5," Nice .. and well positioned. Quiet to rest but close to everything. It is in front of Sakatja ... the island with turtles, where it has a private beach."
255,Corail Noir,5," Magnificent, a postcard ❤️"
256,Corail Noir,5," Very nice service clean rooms good food and the beach on which the boat is transported for free 2 times a day has beautiful views like from the folders, deep pools one 1.80 second 2.80 meters deep."
257,Corail Noir,3," Beautiful facility, clean, private beach reachable with very nice free shuttle service. The reduced size allows a more familiar relationship with the staff. No entertainment, only good quality live music on Friday"
258,Hôtel-Résidence Au Sable Blanc,5,Special thanks to the enlightening staff and their wonderful services <3 You brightened my stay at your beautiful country. The room was very clean and the breakfast was a daily feast . I can definitely recommend these facilities and hope it …
259,Hôtel-Résidence Au Sable Blanc,3,"Lovely clean place with good WiFi, aircon and comfi bed. The best when you travel around and need accommodation for few days."
260,Hôtel-Résidence Au Sable Blanc,5," Had a wonderful stay at Sable Blanc! The staff meets every wish. The large rooms / suites are cleaned every day. The location of the hotel is unique, especially the suites whose terrace directly with a staircase to"
261,Hôtel-Résidence Au Sable Blanc,5, Douka yatabare
262,Hôtel-Résidence Au Sable Blanc,4," Very welcome staff, bonus for the welcome juice and availability of staff always at your disposal to help you throughout the stay (do not hesitate to inquire with them), minimalist room, breakfast ok (with local"
263,Hôtel-Résidence Au Sable Blanc,5," On the beach. Spacious apartments, 2 of which with direct access to the beach. Restaurants next door, the city center and lively bars within 10 minutes walk from the beach. Catering service in apartment in"
264,Hôtel-Résidence Au Sable Blanc,4," Very pleasant staff. Simple hotel, the market is 1/4 hour walk away, room equipped for cooking. Take the opportunity to visit the islands of Nosy Comba and Tana Kily."
265,Hôtel-Résidence Au Sable Blanc,5," Passing through this particularly pleasant establishment at the edge of the beautiful beach Madirokely, welcome, service, cleanliness, staff, everything was perfect."
266,Hôtel-Résidence Au Sable Blanc,5," The setting is very nice, the 2 bedroom Baobab Apartment Suite is spacious and all details are there for a pleasant stay, the staff are very nice and attentive to our needs and whims :-). Thank you for your welcome"
267,Hôtel-Résidence Au Sable Blanc,5," An excellent welcome, rooms very clean, personel smiling and very friendly."
268,Lodge des terres blanches,5," This site is heavenly. The owners, a French couple, have renovated the cabins, which are beautifully decorated and very comfortable. It is a place away from the ""madding crowd"" with a large private beach. The"
269,Lodge des terres blanches,5," Absolutely loved this hotel. Fantastic location, extremely nice staff, great range of activities and the chef has lost a star chef. Seldom eaten so well. One of my nicest vacations. Highly Recommended"
270,Lodge des terres blanches,5," Beautiful place to spend your holidays and get away from stress to take a breath of fresh air. Several activities will be offered: snorkeling, fishing, water sports, cruises ... Simply beautiful"
271,Lodge des terres blanches,4,"(Translated by Google) WONDERFUL STAY
Simply beautiful, it is the ideal destination to find paradise on earth. But …"
